Clade	j	b	Tmin	c	Tmax	topt	resid
3399	Clade C	399	0.0685004587004948	254.035485604929	0.167814184049031	292.754693844333	9.30000000000001	2.80482417217782e-15
3400	Clade C	400	0.0300761116841395	230.432038422591	0.441268445068341	291.625120842761	11.3	5.46721434890657e-16
3401	Clade C	401	0.04355181327873	245.896741007607	0.634195966480194	291.109956282787	12.9	4.95792588349233e-15
3403	Clade C	403	0.0609709932347741	253.154366221116	0.206468566170646	292.828326292737	10.3	2.03204178125506e-15
3404	Clade C	404	0.0418952296812862	244.03586368596	0.332674467693842	292.128294981119	11.1	2.54928578318326e-15
3406	Clade C	406	0.0335043089772513	236.852542983028	0.57442657663077	291.174825617384	12.3	9.49889717401785e-15
3407	Clade C	407	0.113312416544674	260.357554618046	0.113543073228286	292.018287228259	8.30000000000001	2.55592534542023e-15
3408	Clade C	408	0.0560211482426741	252.057903783181	0.256834054239141	292.117418947119	10.5	3.60437970153791e-15
3410	Clade C	410	0.0542656323531517	250.473389216755	0.296533336013745	291.527663698804	10.5	7.55033286377907e-16
3412	Clade C	412	0.0757398220265151	257.170832785954	0.170208820252031	293.126500383828	10.2	1.5491888343964e-14
3413	Clade C	413	0.0968728882921562	259.737670604929	0.143935571157533	292.264251383615	9.19999999999999	4.340176908844e-15
3414	Clade C	414	0.0268857425658914	226.325955188459	0.551480297839961	290.823162495824	11.5	6.99616709196078e-15
3416	Clade C	416	0.0507650340337661	247.994619849261	0.297998243123327	292.088689184226	10.8	3.17967951782176e-15
3417	Clade C	417	0.0471578790337225	247.706203218893	0.327416081067296	291.457816146327	10.7	4.79456982598085e-15
3418	Clade C	418	0.0286058323178505	228.399400357989	0.664012487083163	290.85551276256	12.3	3.77475828372553e-15
3419	Clade C	419	0.0333892963428112	238.396549320808	1.34461848417344	290.391539178329	14.3	2.32607621297406e-14
3422	Clade C	422	0.0834905538180185	257.067635044667	0.133237859424699	292.965002646522	9	1.8718044114782e-15
3423	Clade C	423	0.0534476993036357	250.557095356559	0.264918441492246	291.893435996761	10.3	1.13461588415933e-14
3426	Clade C	426	0.0408325504826691	243.257620085878	0.492663009219824	291.490773513498	12.2	4.83329699619622e-15
3427	Clade C	427	0.0387885528874538	242.219866163427	1.14651254089842	290.641769404403	14.2	1.48778170315527e-14
3429	Clade C	429	0.0623655829186914	252.646288423588	0.198477072611751	292.021235306962	9.30000000000001	3.41472550218873e-15
3430	Clade C	430	0.0454705773927438	246.446048733258	0.243795070308856	292.677281334712	10.2	1.90363593771473e-15
3432	Clade C	432	0.0485838177904458	247.981641639343	0.352362811434499	291.756506877022	11.3	5.75069806728384e-15
3437	Clade C	437	0.0469869573204206	247.227973911156	0.320990587897584	291.233957130677	10.3	8.40036148998055e-16
3438	Clade C	438	0.0533665433962397	249.962219968524	0.262850915211002	292.828558856996	11.1	3.5108334685767e-16
3442	Clade C	442	0.0299391891070024	230.285840825616	0.657938097953409	291.08817772204	12.6	1.00534970772086e-15
3443	Clade C	443	0.0558399423757616	251.479099122946	0.388544758831874	291.266686480109	11.5	3.0652009135942e-15
3444	Clade C	444	0.0463313190923762	246.350301571318	0.228789217505216	292.645298091512	9.89999999999998	1.59733277382148e-15
3447	Clade C	447	0.0500609896984054	249.083138603618	0.29100052173038	291.850963337506	10.6	1.35519990959551e-15
3449	Clade C	449	0.0336379113707331	237.569217426226	0.53740264651775	291.04649825337	12	4.05687403461773e-15
3450	Clade C	450	0.0489107479773219	247.721274833722	0.46429642325183	291.084709656502	11.8	4.77654022208428e-15
3452	Clade C	452	0.0519384358974532	248.825948623059	0.299727289364897	291.265663276354	10.2	2.68756537844754e-15
3453	Clade C	453	0.0375464061032367	240.468814815346	0.466474289334449	291.394907762843	11.8	4.06142890959423e-15
3455	Clade C	455	0.0331431266328727	235.373652804519	0.400571605713186	291.189249077507	10.7	1.01146131238842e-15
3458	Clade C	458	0.0815194313798283	256.59778367239	0.131999528560921	293.206793961545	9.10000000000002	3.18887285829407e-16
3460	Clade C	460	0.0331803458853926	234.888934892878	0.627210335379334	290.991524611222	12.4	1.3414875847489e-15
3463	Clade C	463	0.035324167076778	238.340815242746	0.481533508106177	290.854539620987	11.3	8.24634920558061e-15
3464	Clade C	464	0.0375275581895797	240.29177033408	0.558922977439781	290.856316263481	12	1.33688555545767e-15
3467	Clade C	467	0.0564696901237639	251.323870129159	0.265106701656825	291.527618766374	10.1	4.19577649972622e-15
3470	Clade C	470	0.0472042989307926	246.736238435944	0.282365233608014	291.738330797617	10.2	2.74261043365601e-15
3471	Clade C	471	0.0563479973611168	250.792425099433	0.23527870459825	292.034396227501	9.89999999999998	6.85489672826203e-15
3473	Clade C	473	0.0727638838549526	255.844795852465	0.148705959269459	293.844932357902	10	2.97548055730643e-14
3476	Clade C	476	0.0441106056843977	246.040832151345	0.339782602400923	291.782204366268	11	6.40185826276718e-16
3477	Clade C	477	0.0520518604697762	249.783087479006	0.3162976936436	291.935132975028	11.1	2.48253415324727e-15
3478	Clade C	478	0.0506987732172533	248.618541207092	0.273399723434075	292.275167331601	10.6	2.49963576602249e-14
3480	Clade C	480	0.0481142732290085	247.902196547256	0.246531898475068	292.296519129662	10.1	8.59975056989852e-16
3481	Clade C	481	0.115895361969208	260.332419432488	0.0991429097656738	293.035545224688	8.60000000000002	3.33482981138013e-15
3483	Clade C	483	0.0901220636066932	260.117691802658	0.19112745826644	291.565668955947	9.80000000000001	5.5713398503143e-15
3484	Clade C	484	0.0360828055354702	238.742431398457	0.490088152814841	290.849135907448	11.4	3.50776014412348e-15
3489	Clade C	489	0.0359680428820094	240.656768212841	0.647663842638381	291.35690806918	13.1	3.5108334685767e-16
3490	Clade C	490	0.0406901296122707	242.118725267295	0.422438569339711	291.699142945165	11.7	8.75951191473517e-16
3492	Clade C	492	0.0643052831023515	254.189140003137	0.240654422478145	291.506567061529	9.89999999999998	3.83469168400608e-15
3493	Clade C	493	0.0362531066030668	239.037719829804	0.425493377001739	291.48207074143	11.4	5.25336137450027e-15
3494	Clade C	494	0.12312223387879	261.408104995398	0.0885153802450074	293.266412875882	8.69999999999999	3.13871261053471e-15
3495	Clade C	495	0.0333989317718923	235.439090216675	0.676501649197365	290.946123117821	12.7	1.5507494899689e-14
3496	Clade C	496	0.0524025937267088	249.309397813464	0.254658155233699	291.662775904519	9.80000000000001	1.89064168386892e-15
3500	Clade C	500	0.0452859529480195	246.625881077773	0.372855213782429	291.912627484646	11.6	8.08254562088053e-16
3502	Clade C	502	0.0575294972540991	250.93216450016	0.231559764344238	292.203884415676	10	4.0244627542467e-15
3508	Clade C	508	0.0357149916330756	239.791911404869	0.712002032997073	290.565139016631	12.6	1.46973569924144e-15
3511	Clade C	511	0.0536634435447909	250.017086997989	0.205721410352428	292.366738666804	9.5	1.14439169963056e-15
3512	Clade C	512	0.0801262473517195	256.691659689818	0.145617787239078	292.769386172883	9.10000000000002	1.44755372248954e-15
3513	Clade C	513	0.0499239852759293	248.522124982157	0.249162231019449	293.039731397841	10.9	1.95474934701723e-15
3514	Clade C	514	0.0601971380083963	251.396135285617	0.164952993572032	293.458149408178	9.5	2.86299805157322e-15
3515	Clade C	515	0.0690715757149612	255.679897636496	0.201127841267891	291.891367334059	9.60000000000002	8.15843973306311e-16
3516	Clade C	516	0.0781080090839032	255.549261168119	0.180161496394288	292.374656965365	9.60000000000002	2.8026260337742e-15
3518	Clade C	518	0.0718813896246084	255.358228229806	0.174923587750447	292.209545563083	9.30000000000001	3.99101628812264e-15
3521	Clade C	521	0.0835847373784398	256.154239142083	0.106922940311729	293.917726827029	8.60000000000002	2.27866345256775e-15
3523	Clade C	523	0.0553493105604526	250.194868989134	0.243977370691518	291.877352895141	9.89999999999998	5.75498323782428e-15
3524	Clade C	524	0.0375546439368423	240.249168409838	0.579881072369705	291.05829218012	12.4	6.83057892573883e-15
3527	Clade C	527	0.0563103753369925	251.582918971816	0.355022655811638	291.289930819486	11.2	6.32169413353833e-15
3531	Clade C	531	0.0524313847647855	249.870006949821	0.209330237122093	293.450103177068	10.5	1.81411937009914e-15
3532	Clade C	532	0.0732384900669796	254.96616460901	0.138906915938406	292.918813313952	8.69999999999999	1.70916662138206e-15
3534	Clade C	534	0.102520180545385	259.913941535834	0.114405514956196	292.729217019307	8.80000000000001	4.07808659248092e-15
3535	Clade C	535	0.0852646434603139	256.910850181487	0.119652220180728	293.125984791933	8.60000000000002	3.27327564782055e-15
3537	Clade C	537	0.0381546686911027	240.500619183748	0.577856921821571	290.977711620086	12.3	8.77848789250048e-15
3542	Clade C	542	0.108261201710681	259.300631527365	0.0787292513256394	294.267056272313	8.39999999999998	2.07481050018896e-15
3546	Clade C	546	0.0533700441618471	250.243243377648	0.224573976346162	292.346411810063	9.89999999999998	2.59184174787402e-15
3547	Clade C	547	0.0406511227716048	243.478856950873	0.467217774629446	291.473826373833	12	4.47545209131181e-16
3549	Clade C	549	0.033972406730789	235.795170612367	0.407463189598369	291.857529604682	11.4	2.80427479910974e-15
3550	Clade C	550	0.068172621389085	253.851056365789	0.153847407122806	293.089423145428	9.19999999999999	1.51414233340151e-15
3551	Clade C	551	0.0789885894973252	256.718236406238	0.145127248556314	292.778359778496	9.10000000000002	1.45710163361808e-15
3554	Clade C	554	0.0853171988069085	257.949303147195	0.13573766951367	292.520555539179	8.89999999999998	1.97435615010052e-15
3555	Clade C	555	0.0374471288999921	240.240257370353	0.416594132071596	291.573994388904	11.5	7.85046229341888e-16
3557	Clade C	557	0.0440111071977614	245.400147982794	0.295072048853708	292.144160597015	10.6	1.95868640910672e-15
3560	Clade C	560	0.0336785424917153	236.231292491256	0.64090883799489	291.378867189445	12.9	3.44527087951694e-15
3561	Clade C	561	0.0599465221684208	251.73806426867	0.240991529944797	292.007294268948	10.1	2.02900661633277e-15
3565	Clade C	565	0.0406003894475835	243.566820898149	0.59578850047284	291.037323505008	12.6	2.6280470504931e-14
3566	Clade C	566	0.143080632070945	261.17924259733	0.0693711934511876	293.072577110878	7.69999999999999	2.368186647639e-15
3568	Clade C	568	0.081080798759689	257.087810404763	0.120799808421939	293.891706440435	9.30000000000001	3.28032860934394e-15
3569	Clade C	569	0.0451800854878671	246.90353597683	0.403267159842781	291.081538833864	11.2	3.37843620961185e-15
3570	Clade C	570	0.0761648292374416	255.611276603842	0.1531645470327	292.481084033404	8.89999999999998	2.94418503047924e-15
3571	Clade C	571	0.065377812873144	254.975279594447	0.221027545638553	292.04249729046	10.1	4.50427756761868e-15
3572	Clade C	572	0.0380865413097635	240.71881943245	0.456641029535706	291.316862640368	11.6	1.1918749628128e-15
3573	Clade C	573	0.133933049835327	261.481356716602	0.0799987464006524	292.997370605811	8.19999999999999	3.10118102830069e-15
3574	Clade C	574	0.0684767470796543	254.559425411508	0.199288384193128	291.751201708989	9.30000000000001	2.61786728351678e-15
3578	Clade C	578	0.0540588813196719	250.564954635181	0.24029132852531	292.209540226703	10.1	1.21608703564199e-14
3580	Clade C	580	0.0440576253870862	246.067039303785	0.419851695036261	291.355834945502	11.6	3.68219320629515e-16
3581	Clade C	581	0.106755423611018	260.26324433165	0.0918818284495095	294.318810095709	9.30000000000001	1.72352961860911e-15
3583	Clade C	583	0.0632480095389508	252.776865980577	0.18886628727885	292.347900968419	9.39999999999998	1.05325004057301e-15
3584	Clade C	584	0.0280974460273581	228.671868853787	0.624710313088656	290.779070277652	12	4.45751433539526e-15
3586	Clade C	586	0.035729860046918	237.470924199392	0.292909289668076	292.330093855846	10.2	2.79987593397168e-15
3587	Clade C	587	0.0424574245063262	245.224951032019	1.13290367444289	290.552943876849	14.1	1.0778315928077e-15
3591	Clade C	591	0.0266455849627039	226.335239931181	0.814567864136971	290.977632999649	13.2	6.93978202549078e-15
3593	Clade C	593	0.0455334567765869	246.507052210371	0.389424585424934	291.17237850687	11.1	5.13230539459562e-15
3596	Clade C	596	0.0380299656356875	240.647630939861	0.477948558616804	291.12649505297	11.7	3.83348612201119e-15
3598	Clade C	598	0.0533059025105032	250.566548239318	0.326150350373388	291.587613880796	11	3.18355363380977e-15
3600	Clade C	600	0.0370742625365616	240.436321958457	0.602523994277403	291.070230757562	12.5	7.41214192832059e-15
3602	Clade C	602	0.0360733951372046	238.628955318627	0.36298450383294	291.847899637037	11	9.22220506951241e-16
3606	Clade C	606	0.048048258134172	248.797848113419	0.381524253031802	291.917994767449	11.9	1.01146131238842e-15
3608	Clade C	608	0.0525825250914504	250.378630079584	0.371592009507384	291.536360360022	11.5	3.9161927088876e-15
3609	Clade C	609	0.0645869031718588	253.543816339082	0.167404298340708	292.989815120825	9.39999999999998	2.1159872246097e-15
3611	Clade C	611	0.0393255586675668	238.584567210566	0.255256805391908	292.281223654953	9.5	3.60480714057903e-15
3612	Clade C	612	0.0328916213919844	235.258197983653	1.12484067592738	290.521779666493	13.9	3.63601430542904e-14
3613	Clade C	613	0.0452461054566902	246.048952828999	0.284647731715959	292.61607351799	10.9	9.68442905182292e-15
3617	Clade C	617	0.0500337430671504	248.472250018845	0.286622506713932	292.067624590652	10.7	2.42031165737973e-15
3618	Clade C	618	0.0445291365526783	245.971215353055	0.448818078611092	291.284176931011	11.8	5.11305617386413e-15
3621	Clade C	621	0.0607055628908681	252.841202640855	0.211095560478629	292.430510880164	10	1.68007229799611e-15
3623	Clade C	623	0.0426404241520989	245.158515063894	0.423329379911582	291.478011808517	11.7	2.01376217337146e-15
3624	Clade C	624	0.0908958592210585	258.978170338057	0.133730620047685	293.178745095989	9.5	2.91631730688107e-15
3625	Clade C	625	0.046936765206803	246.800529675797	0.251740357867517	292.247550596114	10.1	2.4632193765066e-15
3628	Clade C	628	0.043826871888331	246.169093250733	0.409393368401398	291.352205008259	11.5	2.70812503925254e-15
3629	Clade C	629	0.0552773472107645	250.868917354158	0.249257784790192	292.031471384239	10.2	4.9960036108132e-16
3630	Clade C	630	0.0377517765890571	240.34187683663	0.369068249934425	292.328063894751	11.6	6.93334056655992e-16
3633	Clade C	633	0.0507922355191568	249.060817853493	0.250093130810588	292.747633812139	10.7	2.81305189349544e-15
3634	Clade C	634	0.0755199602838806	255.020774159294	0.147543887596704	292.643353831523	8.80000000000001	9.28879225241625e-16
3635	Clade C	635	0.0400574899906586	242.150893156787	0.564962744202269	290.784526662598	12.1	6.62818022894717e-15
3636	Clade C	636	0.0497631580353674	248.003732179484	0.318765796492975	291.543688201383	10.7	1.9314690068952e-14
3638	Clade C	638	0.0726087289484835	254.590766826681	0.151653773003856	292.608764186722	8.80000000000001	1.68830575361607e-15
3639	Clade C	639	0.0365624995572443	240.224735967631	0.612129585700163	291.036179383678	12.5	2.97127293681868e-15
3640	Clade C	640	0.106054491104911	260.665761778269	0.135236392823751	291.720722752537	8.69999999999999	1.24126707662364e-15
3641	Clade C	641	0.0527090130790334	249.104984266429	0.255825763541153	292.156687928104	10.3	2.86783737936991e-15
3642	Clade C	642	0.0971539085603757	258.944768296995	0.114932222329528	292.240702569466	8.19999999999999	1.15511223068214e-15
3646	Clade C	646	0.292404862594608	262.686619242322	0.0243754254167002	295.382597211685	7.60000000000002	8.32667268468867e-16
3647	Clade C	647	0.0501251803477747	248.073818565212	0.357074337557726	291.000155306186	10.7	3.62823874019828e-15
3648	Clade C	648	0.049214251446663	247.852321233157	0.197020889623428	293.482858255587	10	1.30421674842904e-15
3650	Clade C	650	0.0601238665569666	253.367636376181	0.216530923715578	293.019171003138	10.7	2.27798719095542e-15
3651	Clade C	651	0.0868816371923685	258.19888821292	0.16892866381718	291.665876244096	9.10000000000002	4.12914913894755e-15
3652	Clade C	652	0.0936290744572574	259.418054558791	0.118090540806447	293.542873222345	9.39999999999998	1.13356978563085e-15
3655	Clade C	655	0.0537856700764132	250.704622646574	0.259154446507571	292.282613914173	10.6	3.01171912879064e-14
3658	Clade C	658	0.045373274975074	246.679434721704	0.313367579830793	291.219983434305	10.2	2.53959725109396e-15
3659	Clade C	659	0.0730266189221733	256.383645974745	0.152191002914194	293.39840761857	9.80000000000001	1.36990004664973e-15
3661	Clade C	661	0.0433575568756553	244.791695207682	0.271252509693207	292.391697313819	10.4	2.08074277963003e-15
3662	Clade C	662	0.0917816444843696	258.018491574584	0.147285257518521	291.663545601878	8.5	1.74573524453119e-15
3664	Clade C	664	0.040853970961155	243.023391632735	0.275779621075455	292.811632273823	10.7	6.1814601913013e-16
3666	Clade C	666	0.0299065911080569	232.016297395897	0.772041855642	290.514957626327	12.7	4.77524978839274e-15
3668	Clade C	668	0.0709699069983406	254.532776250178	0.132951559643873	294.192285639358	9.5	1.62031716036975e-15
3670	Clade C	670	0.0548654865652068	250.59088689595	0.227920738891473	292.586379109695	10.2	3.4777636565402e-15
3671	Clade C	671	0.153787121769839	262.064082722575	0.0628673684970969	294.10890095762	8.39999999999998	1.88165608169014e-15
3672	Clade C	672	0.036458320714986	240.071037362511	0.523875886310902	290.829383395208	11.7	2.32153448313249e-15
3673	Clade C	673	0.0533858618545143	249.562377458304	0.214533697327664	292.854593361211	10.1	2.57514309981293e-15
3677	Clade C	677	0.0657254472611561	254.829789556224	0.20705554940247	292.114716944134	9.89999999999998	9.30536459788923e-16
3678	Clade C	678	0.0495269998019304	247.365388586877	0.271283745894378	292.101098969446	10.3	1.16969253758955e-15
3679	Clade C	679	0.0388877043132094	241.873752444285	0.581930348576111	291.30590004651	12.7	4.18842579944237e-15
3681	Clade C	681	0.0691120136356615	253.358551858508	0.128320179485197	293.933140288655	8.89999999999998	1.56616230869332e-15
3684	Clade C	684	0.0652840049947531	253.760392105691	0.206964400863485	291.834349696741	9.5	8.45611772477236e-15
3689	Clade C	689	0.124954601791083	261.388256513298	0.0890548226607206	293.297532255268	8.69999999999999	1.24126707662364e-15
3690	Clade C	690	0.0378160739902352	239.665163764198	0.301037594958656	292.444862175862	10.6	1.68373658217015e-15
3691	Clade C	691	0.046330986426862	246.536866827543	0.333592435771857	291.702317750766	10.9	6.75322301446426e-16
3692	Clade C	692	0.0595429806925524	252.782965548241	0.195675588202293	292.828096789203	10	2.06651397805253e-14
3694	Clade C	694	0.0486052136512586	246.932724225454	0.284136440236025	292.038110721393	10.5	4.29987528494926e-16
3696	Clade C	696	0.0321093002477605	234.812796537849	0.454056626611514	291.353546559985	11.4	4.12429548757458e-15
3697	Clade C	697	0.033008153148314	235.355208732389	0.875068508106643	290.766332556454	13.4	1.32144525782061e-14
3698	Clade C	698	0.0905043874256607	257.991827029041	0.113985634220155	293.780334302527	9.19999999999999	3.11258702565013e-15
3699	Clade C	699	0.0447282832307176	245.895601768619	0.414498624545619	291.180162398102	11.4	3.20092913138359e-15
3700	Clade C	700	0.041911081884463	243.109173649616	0.283944186436493	291.961879812992	10.1	3.11308199059334e-15
3701	Clade C	701	0.0572997347754212	252.541011292168	0.364318906580956	291.478624240765	11.5	5.31662379784225e-15
3702	Clade C	702	0.0389586571858518	242.678401896874	0.464214571546555	291.027750679945	11.5	2.62315887915824e-15
3703	Clade C	703	0.108448715516028	260.532743742691	0.0977767387847911	293.282932268758	8.80000000000001	1.04738230666885e-15
3704	Clade C	704	0.0320685493756419	233.988797993365	1.13301023555508	290.61277071219	14	5.38458166943201e-15
3705	Clade C	705	0.0384768883463954	240.083434419832	0.445582789785484	291.331157772661	11.5	7.3643864125903e-16
3707	Clade C	707	0.0281078339027587	229.283396720869	0.569567610601729	291.231368435281	12.1	5.84345510310535e-15
3708	Clade C	708	0.0372888445782168	239.450421420908	0.446076348404671	291.55401230711	11.7	6.30485480024342e-16
3709	Clade C	709	0.0322755670317975	234.774288685707	0.47489845900774	291.603079526553	11.8	2.85491427623436e-15
3713	Clade C	713	0.053001943250306	249.282106789615	0.194187897006256	292.737813864282	9.39999999999998	6.93334056655992e-16
3716	Clade C	716	0.0380220997904712	239.939449232006	0.590057071747892	291.386347662484	12.7	6.77327040795357e-15
3718	Clade C	718	0.102080929417339	258.908733689426	0.111278979308666	292.560146702343	8.30000000000001	1.47392298892066e-15
3719	Clade C	719	0.0489966043860689	248.499267031696	0.292969122446947	292.854738687294	11.5	3.60437970153791e-15
3721	Clade C	721	0.0372327078694571	239.68054412483	0.35741291260007	291.65207008558	10.8	4.02752434674293e-15
3723	Clade C	723	0.116361970757242	259.848442062214	0.0725786334015392	294.233456399941	8.30000000000001	3.32928100585358e-15
3725	Clade C	725	0.111114482992993	260.928889636073	0.122126278476152	292.492982815403	9.10000000000002	3.97399365172811e-15
3729	Clade C	729	0.0573457742672986	252.439526298708	0.232883002452866	292.839903978965	10.8	1.23129689848616e-15
3731	Clade C	731	0.0469255916511705	246.868641283729	0.313303704631946	291.919465314458	10.8	3.47199952590846e-15
3732	Clade C	732	0.0297299179874851	231.37111276085	0.433412815561225	291.992817904793	11.7	4.22760332622558e-15
3733	Clade C	733	0.0992233103627941	258.441103731058	0.109170053282526	292.853437789183	8.39999999999998	4.19247027949581e-15
3734	Clade C	734	0.0358415465201718	239.088637557484	0.355085048630451	291.625252923098	10.7	6.21749675060153e-15
3736	Clade C	736	0.0892196117508969	258.748112954763	0.114570304041021	293.227482708698	8.89999999999998	1.03107387189365e-15
3737	Clade C	737	0.041965079683453	242.75679266595	0.350627984797414	291.261514593429	10.5	8.67111901826273e-16
3738	Clade C	738	0.0502482479422706	248.621726168504	0.261877562432643	292.115314144333	10.3	1.28637436550077e-15
3739	Clade C	739	0.0437210438691168	245.935802134812	0.381117422323988	291.711598802827	11.5	4.89883943919583e-15
3740	Clade C	740	0.0457507018020558	247.343371745857	0.26878053697188	292.449209688164	10.6	8.92280242732141e-15
3741	Clade C	741	0.0456887348218941	247.022820631244	0.496687866104041	290.882183205583	11.9	4.88876469446708e-15
3742	Clade C	742	0.0399524891836179	243.6890214405	0.469924132517959	291.511874454626	12.1	6.1814601913013e-16
3743	Clade C	743	0.0640280984230768	253.755341883492	0.178036135442705	292.889158790978	9.69999999999999	4.2816481802869e-14
3746	Clade C	746	0.0507637154422044	249.391193184238	0.37099001992023	291.642895134308	11.5	4.06256683039441e-15
3747	Clade C	747	0.0530713060826167	249.282121692052	0.268145323348449	291.797871183314	10.2	4.40606103446415e-15
3748	Clade C	748	0.0485252752127269	247.990278170109	0.292876272171782	292.024806567596	10.7	1.65069854465286e-14
3749	Clade C	749	0.0434458129459102	245.367030844857	0.539520367349197	291.029666103828	12.3	4.10932521862012e-15
3751	Clade C	751	0.0888503781088254	258.645585694968	0.135912915550836	292.884210710449	9.30000000000001	2.1043046661867e-15
3753	Clade C	753	0.0401617658233113	243.054614887247	0.400784227197489	291.457741895544	11.3	2.72400860676598e-15
3756	Clade C	756	0.0390439697898672	240.937069865691	0.483543264435034	291.237994104066	11.8	6.39342921597437e-15
3757	Clade C	757	0.0599247314041833	252.654504582169	0.256062185807753	291.866176611962	10.3	2.82889096730819e-15
3759	Clade C	759	0.0634166171521131	253.29639506046	0.192348413463943	292.535615326523	9.69999999999999	2.9373740229761e-16
3760	Clade C	760	0.0719527819766025	254.714410070053	0.156220552544442	292.820863107164	9.19999999999999	1.24865545221193e-14
3763	Clade C	763	0.0662234747661184	254.645817965903	0.177993155718804	293.443339569036	10.3	1.34566175394545e-14
3764	Clade C	764	0.0356592570018328	240.645805908475	0.565963487483826	291.355653942465	12.6	9.08756711201214e-16
3765	Clade C	765	0.0586380354376521	254.000470198053	0.330081031993323	291.42143326219	11.2	3.92051803977047e-15
3767	Clade C	767	0.0417835490449253	244.99765489202	0.441388319528936	291.727836223535	12.1	5.66104886700368e-16
3769	Clade C	769	0.0367969467218777	240.578873817958	0.579976130397036	291.602748596819	12.9	3.5108334685767e-16
3770	Clade C	770	0.181103864668378	263.241832706867	0.0558027952471456	293.572282992336	8.19999999999999	2.60666086090964e-15
3771	Clade C	771	0.0406953869049586	244.92957127313	0.980342263429236	290.477828660566	13.7	8.54871728961371e-15
3772	Clade C	772	0.0532998581382525	248.682491811863	0.251277830841974	291.88242625357	9.89999999999998	3.6506759942728e-15
3773	Clade C	773	0.0320658314777064	234.279287767225	0.542644853391054	291.210611267566	12	6.171731691196e-15
3774	Clade C	774	0.0448330192996006	245.594312691326	0.338757628212162	291.450100848733	10.7	6.96261214029332e-15
3775	Clade C	775	0.0464723395686461	247.44497587592	0.390212424767019	291.97857166493	11.9	5.01693066099263e-15
3777	Clade C	777	0.099680715365875	257.971462973892	0.101342991054711	292.119305107206	7.39999999999998	4.98612519559086e-15
3778	Clade C	778	0.090994821242515	259.320126023122	0.154764496734838	292.099800945439	9.30000000000001	2.70584834692976e-15
3780	Clade C	780	0.0607700036038739	251.798903681956	0.183322066816871	292.187422386022	9	3.65236377799416e-15
3782	Clade C	782	0.0446038933340385	244.735406868758	0.29347195998486	291.904006376579	10.3	3.26762231778442e-15
3783	Clade C	783	0.0270520197889287	227.431002745107	0.532333725521528	291.05282908722	11.6	6.16673676346677e-15
3784	Clade C	784	0.0661418232235348	254.319696693941	0.182100740645637	293.072921293394	10	2.10281047476863e-14
3786	Clade C	786	0.0490274056570282	247.436431493061	0.266268582694257	292.347719445441	10.5	2.93107289160856e-15
3787	Clade C	787	0.0627841121271309	252.757799254669	0.156789616714259	293.822741460506	9.69999999999999	6.08094194448812e-16
3791	Clade C	791	0.0351186872384398	236.502398393505	0.633285043158678	290.669719637721	12.2	6.83599035770326e-15
3793	Clade C	793	0.0746992259908093	255.61111739904	0.138552888173653	294.177231678344	9.89999999999998	2.06513420117219e-15
3794	Clade C	794	0.0335354613601739	235.019356859747	0.568663390948367	291.223642807843	12.3	5.1106449234712e-15
3795	Clade C	795	0.0548521586130559	251.735298192993	0.349424630179968	291.266951707465	11.1	5.07828438818887e-15
3797	Clade C	797	0.0480031319390898	245.906796105141	0.191073479630887	294.271840869855	10.3	2.39921224942367e-15
3799	Clade C	799	0.0801502752138302	257.088293137231	0.150344412181955	292.586584026833	9.19999999999999	2.20093139287048e-15
3801	Clade C	801	0.0508070795962876	249.916070823213	0.330826857583398	291.789725094001	11.2	4.6866668144586e-15
3803	Clade C	803	0.0754670049759321	255.846197059132	0.157658001676383	292.838547078455	9.39999999999998	2.27256985346299e-15
3804	Clade C	804	0.0357645737366745	238.353784946217	0.321416676813471	292.175112418279	10.6	9.28879225241625e-16
3806	Clade C	806	0.0700665637028744	254.84489775334	0.18195005925516	292.732737435735	9.80000000000001	1.17626020592715e-14
3809	Clade C	809	0.0524302718675574	250.647640261593	0.318156821961409	292.072296395196	11.3	3.04047097224406e-15
3811	Clade C	811	0.0766461316478034	256.151084607115	0.155475723291385	292.777948404217	9.30000000000001	5.22542480374031e-15
3812	Clade C	812	0.0576996458244184	250.781818486874	0.232757054919927	291.704058428253	9.60000000000002	7.21644966006352e-16
3814	Clade C	814	0.0501988933302757	249.548802977497	0.268620709056076	291.926295441178	10.3	3.46667028327996e-15
3815	Clade C	815	0.0522549925541559	250.270031138995	0.310822186512422	291.675216270838	10.8	1.73511201052443e-15
3816	Clade C	816	0.0432858685231784	244.071932333023	0.321134448283054	291.186037347654	10.1	1.91654209187676e-15
3821	Clade C	821	0.0404286313893547	242.566568327395	0.293548644912264	292.228308741622	10.5	8.09873262838401e-15
3823	Clade C	823	0.0423222668241512	244.452904013072	0.516228291147353	291.584202057388	12.6	7.19506753999772e-16
3825	Clade C	825	0.0593746748977977	251.929759759801	0.219047762857959	292.641852157379	10.2	3.51478093702545e-15
3826	Clade C	826	0.0499307909500242	248.542975067555	0.263716447433528	292.377075849251	10.6	3.59624870699305e-15
3828	Clade C	828	0.0578878779234538	252.222050248092	0.251953836083152	292.24671183404	10.6	7.10790974694572e-14
3829	Clade C	829	0.0541756990406358	250.063226973229	0.23701556413629	292.260604199053	10.1	3.42373772557398e-15
3830	Clade C	830	0.0732734821182104	255.902618959516	0.149863891250492	293.567993215888	9.80000000000001	1.12127029198851e-15
